Sample	ACCESSION	TAXID	SCIENTIFIC_NAME	COUNTRY	CLOSEST_CITY	CLOSEST_LOCALITY	ESTIMATED_AGE	LONGITUDE	BREED	LATITUDE	GENDER	SAMPLING_DATE	wc2.0_bio_30s_12	wc2.0_bio_30s_01	wc2.0_bio_30s_02	wc2.0_bio_30s_03	wc2.0_bio_30s_04	wc2.0_bio_30s_05	wc2.0_bio_30s_06	wc2.0_bio_30s_07	wc2.0_bio_30s_08	wc2.0_bio_30s_09	wc2.0_bio_30s_10	wc2.0_bio_30s_11	wc2.0_bio_30s_13	wc2.0_bio_30s_14	wc2.0_bio_30s_15	wc2.0_bio_30s_16	wc2.0_bio_30s_17	wc2.0_bio_30s_18	wc2.0_bio_30s_19
UGBT-G2-0448	ERS420959	30523	Bos taurus x Bos indicus	Uganda	KITGUM	MUCWIN	96	32.943590	Shorthorn Zebu	3.358150	female	2011	1119	24.279167	13.125000	77.662721	126.337552	32.200001	15.300000	16.900001	22.933334	25.366667	26.050001	22.933334	170.000000	9.000000	58.055877	451.000000	60.000000	92.000000	451.000000
UGBT-G2-0449	ERS420960	30523	Bos taurus x Bos indicus	Uganda	KITGUM	MUCWIN	12	32.943590	Shorthorn Zebu	3.358150	female	2011	1119	24.279167	13.125000	77.662721	126.337552	32.200001	15.300000	16.900001	22.933334	25.366667	26.050001	22.933334	170.000000	9.000000	58.055877	451.000000	60.000000	92.000000	451.000000
UGBT-G3-0487	ERS420962	30523	Bos taurus x Bos indicus	Uganda	KOTIDO	PANYANGARA	36	33.080430	Shorthorn Zebu	2.946340	female	2011	1224	23.587500	12.508333	78.668758	114.417993	31.100000	15.200000	15.900001	22.350000	24.650000	25.200000	22.316667	189.000000	9.000000	58.460939	494.000000	67.000000	103.000000	485.000000
UGBT-G3-0488	ERS420963	30523	Bos taurus x Bos indicus	Uganda	PADER	OGOM	72	33.080430	Shorthorn Zebu	2.946340	female	2011	1224	23.587500	12.508333	78.668758	114.417993	31.100000	15.200000	15.900001	22.350000	24.650000	25.200000	22.316667	189.000000	9.000000	58.460939	494.000000	67.000000	103.000000	485.000000
UGBT-G3-0489	ERS420964	30523	Bos taurus x Bos indicus	Uganda	PADER	OGOM	36	33.080430	Shorthorn Zebu	2.946340	female	2011	1224	23.587500	12.508333	78.668758	114.417993	31.100000	15.200000	15.900001	22.350000	24.650000	25.200000	22.316667	189.000000	9.000000	58.460939	494.000000	67.000000	103.000000	485.000000
UGBT-G3-0491	ERS420966	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	36	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0492	ERS420967	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	96	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0493	ERS420968	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	72	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0494	ERS420969	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	96	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0496	ERS420971	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	96	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0497	ERS420972	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	24	33.071190	Shorthorn Zebu	3.038700	female	2011	1215	23.500000	12.416666	78.586499	115.895726	30.900000	15.100000	15.799999	22.233334	24.583333	25.116667	22.200000	189.000000	9.000000	58.693227	494.000000	68.000000	101.000000	484.000000
UGBT-G3-0498	ERS420973	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	36	33.009440	Shorthorn Zebu	3.012210	female	2011	1240	23.641666	12.366667	78.270042	116.147110	31.100000	15.300000	15.800000	22.400000	24.700000	25.266666	22.333333	192.000000	9.000000	58.060565	497.000000	70.000000	103.000000	489.000000
UGBT-G3-0499	ERS420974	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	96	33.009440	Shorthorn Zebu	3.012210	female	2011	1240	23.641666	12.366667	78.270042	116.147110	31.100000	15.300000	15.800000	22.400000	24.700000	25.266666	22.333333	192.000000	9.000000	58.060565	497.000000	70.000000	103.000000	489.000000
UGBT-G3-0500	ERS420975	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	48	33.009440	Shorthorn Zebu	3.012210	female	2011	1240	23.641666	12.366667	78.270042	116.147110	31.100000	15.300000	15.800000	22.400000	24.700000	25.266666	22.333333	192.000000	9.000000	58.060565	497.000000	70.000000	103.000000	489.000000
UGBT-G3-0504	ERS420979	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	96	33.065670	Shorthorn Zebu	2.987820	female	2011	1226	23.550000	12.566666	78.541665	115.246768	31.100000	15.100000	16.000000	22.300000	24.600000	25.166667	22.266667	190.000000	9.000000	58.377957	497.000000	68.000000	103.000000	487.000000
UGBT-G3-0505	ERS420980	30523	Bos taurus x Bos indicus	Uganda	PADER	PAJULE	72	33.065670	Shorthorn Zebu	2.987820	female	2011	1226	23.550000	12.566666	78.541665	115.246768	31.100000	15.100000	16.000000	22.300000	24.600000	25.166667	22.266667	190.000000	9.000000	58.377957	497.000000	68.000000	103.000000	487.000000
UGBT-G4-0566	ERS420981	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0567	ERS420982	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0568	ERS239076	30523	Bos taurus x Bos indicus	Uganda	Apac	Aduku	84	32.718930	East African Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0569	ERS420983	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	96	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0570	ERS420984	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0572	ERS420986	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	84	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0573	ERS420987	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0574	ERS420988	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	60	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0575	ERS420989	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	96	32.718930	Shorthorn Zebu	2.009250	female	2011	1331	23.587500	11.758334	78.914988	105.875682	30.700001	15.800000	14.900001	22.766667	24.633333	25.050000	22.366666	170.000000	21.000000	46.474791	466.000000	113.000000	154.000000	386.000000
UGBT-G4-0576	ERS420990	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	36	32.788940	Shorthorn Zebu	2.002400	female	2011	1369	23.541667	11.966667	79.249446	102.820089	30.600000	15.500000	15.100000	22.799999	24.566667	24.983333	22.366667	181.000000	21.000000	47.304900	476.000000	116.000000	158.000000	398.000000
UGBT-G4-0577	ERS420991	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	96	32.788940	Shorthorn Zebu	2.002400	female	2011	1369	23.541667	11.966667	79.249446	102.820089	30.600000	15.500000	15.100000	22.799999	24.566667	24.983333	22.366667	181.000000	21.000000	47.304900	476.000000	116.000000	158.000000	398.000000
UGBT-G4-0578	ERS420992	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.788940	Shorthorn Zebu	2.002400	female	2011	1369	23.541667	11.966667	79.249446	102.820089	30.600000	15.500000	15.100000	22.799999	24.566667	24.983333	22.366667	181.000000	21.000000	47.304900	476.000000	116.000000	158.000000	398.000000
UGBT-G4-0579	ERS420993	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.788940	Shorthorn Zebu	2.002400	female	2011	1369	23.541667	11.966667	79.249446	102.820089	30.600000	15.500000	15.100000	22.799999	24.566667	24.983333	22.366667	181.000000	21.000000	47.304900	476.000000	116.000000	158.000000	398.000000
UGBT-G4-0580	ERS420994	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	72	32.788940	Shorthorn Zebu	2.002400	female	2011	1369	23.541667	11.966667	79.249446	102.820089	30.600000	15.500000	15.100000	22.799999	24.566667	24.983333	22.366667	181.000000	21.000000	47.304900	476.000000	116.000000	158.000000	398.000000
UGBT-G4-0582	ERS420996	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	84	32.817590	Shorthorn Zebu	2.012420	female	2011	1410	23.508333	11.916667	78.918321	106.319254	30.600000	15.500000	15.100000	23.233333	24.583333	25.000000	22.300000	188.000000	22.000000	48.037967	492.000000	117.000000	163.000000	413.000000
UGBT-G4-0583	ERS420997	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	108	32.817590	Shorthorn Zebu	2.012420	female	2011	1410	23.508333	11.916667	78.918321	106.319254	30.600000	15.500000	15.100000	23.233333	24.583333	25.000000	22.300000	188.000000	22.000000	48.037967	492.000000	117.000000	163.000000	413.000000
UGBT-G4-0584	ERS420998	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	36	32.817590	Shorthorn Zebu	2.012420	female	2011	1410	23.508333	11.916667	78.918321	106.319254	30.600000	15.500000	15.100000	23.233333	24.583333	25.000000	22.300000	188.000000	22.000000	48.037967	492.000000	117.000000	163.000000	413.000000
UGBT-G4-0585	ERS420999	30523	Bos taurus x Bos indicus	Uganda	APAC	ADUKU	84	32.817590	Shorthorn Zebu	2.012420	female	2011	1410	23.508333	11.916667	78.918321	106.319254	30.600000	15.500000	15.100000	23.233333	24.583333	25.000000	22.300000	188.000000	22.000000	48.037967	492.000000	117.000000	163.000000	413.000000
UGBT-G5-0606	ERS421000	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	96	33.029480	Ankole	1.680330	female	2011	1397	23.779167	11.558333	79.712644	97.245206	30.600000	16.100000	14.500000	23.433333	24.833333	25.083333	22.616666	200.000000	26.000000	46.931680	486.000000	136.000000	171.000000	383.000000
UGBT-G5-0607	ERS421001	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	72	33.029480	Ankole	1.680330	female	2011	1397	23.779167	11.558333	79.712644	97.245206	30.600000	16.100000	14.500000	23.433333	24.833333	25.083333	22.616666	200.000000	26.000000	46.931680	486.000000	136.000000	171.000000	383.000000
UGBT-G5-0609	ERS421003	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	72	33.029480	Shorthorn Zebu	1.680330	female	2011	1397	23.779167	11.558333	79.712644	97.245206	30.600000	16.100000	14.500000	23.433333	24.833333	25.083333	22.616666	200.000000	26.000000	46.931680	486.000000	136.000000	171.000000	383.000000
UGBT-G5-0610	ERS421004	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	96	33.029480	Ankole	1.680330	female	2011	1397	23.779167	11.558333	79.712644	97.245206	30.600000	16.100000	14.500000	23.433333	24.833333	25.083333	22.616666	200.000000	26.000000	46.931680	486.000000	136.000000	171.000000	383.000000
UGBT-G5-0611	ERS421005	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	60	33.074710	Shorthorn Zebu	1.686190	female	2011	1367	23.858333	11.449999	79.513886	98.276818	30.600000	16.200001	14.400000	23.216667	24.916667	25.166667	22.666667	191.000000	25.000000	46.560034	469.000000	132.000000	169.000000	378.000000
UGBT-G5-0612	ERS421006	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	96	33.074710	Ankole	1.686190	female	2011	1367	23.858333	11.449999	79.513886	98.276818	30.600000	16.200001	14.400000	23.216667	24.916667	25.166667	22.666667	191.000000	25.000000	46.560034	469.000000	132.000000	169.000000	378.000000
UGBT-G5-0613	ERS421007	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	84	33.074710	Ankole	1.686190	female	2011	1367	23.858333	11.449999	79.513886	98.276818	30.600000	16.200001	14.400000	23.216667	24.916667	25.166667	22.666667	191.000000	25.000000	46.560034	469.000000	132.000000	169.000000	378.000000
UGBT-G5-0614	ERS421008	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	60	33.074710	Small East African Zebu	1.686190	female	2011	1367	23.858333	11.449999	79.513886	98.276818	30.600000	16.200001	14.400000	23.216667	24.916667	25.166667	22.666667	191.000000	25.000000	46.560034	469.000000	132.000000	169.000000	378.000000
UGBT-G5-0615	ERS421009	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	OCERO	72	33.074710	Shorthorn Zebu	1.686190	female	2011	1367	23.858333	11.449999	79.513886	98.276818	30.600000	16.200001	14.400000	23.216667	24.916667	25.166667	22.666667	191.000000	25.000000	46.560034	469.000000	132.000000	169.000000	378.000000
UGBT-G5-0616	ERS421010	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	48	33.087130	Ankole	1.696510	female	2011	1319	23.937500	11.408333	79.224527	99.250044	30.700001	16.299999	14.400002	23.283333	25.000000	25.266667	22.733333	177.000000	24.000000	46.778624	455.000000	126.000000	158.000000	370.000000
UGBT-G5-0617	ERS239067	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	84	33.087130	Ankole	1.696510	female	2011	1319	23.937500	11.408333	79.224527	99.250044	30.700001	16.299999	14.400002	23.283333	25.000000	25.266667	22.733333	177.000000	24.000000	46.778624	455.000000	126.000000	158.000000	370.000000
UGBT-G5-0618	ERS421011	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	60	33.087130	Ankole	1.696510	female	2011	1319	23.937500	11.408333	79.224527	99.250044	30.700001	16.299999	14.400002	23.283333	25.000000	25.266667	22.733333	177.000000	24.000000	46.778624	455.000000	126.000000	158.000000	370.000000
UGBT-G5-0619	ERS421012	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	72	33.087130	Ankole	1.696510	female	2011	1319	23.937500	11.408333	79.224527	99.250044	30.700001	16.299999	14.400002	23.283333	25.000000	25.266667	22.733333	177.000000	24.000000	46.778624	455.000000	126.000000	158.000000	370.000000
UGBT-G5-0620	ERS421013	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	84	33.087130	Ankole	1.696510	female	2011	1319	23.937500	11.408333	79.224527	99.250044	30.700001	16.299999	14.400002	23.283333	25.000000	25.266667	22.733333	177.000000	24.000000	46.778624	455.000000	126.000000	158.000000	370.000000
UGBT-G5-0621	ERS421014	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	12	32.864120	Small East African Zebu	1.713310	female	2011	1349	23.675000	11.466667	79.629634	95.928482	30.500000	16.100000	14.400000	23.400000	24.666667	24.983334	22.533333	187.000000	22.000000	46.590937	473.000000	129.000000	162.000000	372.000000
UGBT-G5-0622	ERS421015	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	24	32.864120	Small East African Zebu	1.713310	female	2011	1349	23.675000	11.466667	79.629634	95.928482	30.500000	16.100000	14.400000	23.400000	24.666667	24.983334	22.533333	187.000000	22.000000	46.590937	473.000000	129.000000	162.000000	372.000000
UGBT-G5-0623	ERS421016	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	96	32.864120	Small East African Zebu	1.713310	female	2011	1349	23.675000	11.466667	79.629634	95.928482	30.500000	16.100000	14.400000	23.400000	24.666667	24.983334	22.533333	187.000000	22.000000	46.590937	473.000000	129.000000	162.000000	372.000000
UGBT-G5-0625	ERS421018	30523	Bos taurus x Bos indicus	Uganda	KABERAMAIDO	KOBULUBULU	72	32.864120	Ankole	1.713310	female	2011	1349	23.675000	11.466667	79.629634	95.928482	30.500000	16.100000	14.400000	23.400000	24.666667	24.983334	22.533333	187.000000	22.000000	46.590937	473.000000	129.000000	162.000000	372.000000
UGBT-G6-0546	ERS421019	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	108	32.773330	Small East African Zebu	1.194250	female	2012	1236	22.875000	11.383334	83.700986	71.015360	29.299999	15.700000	13.599999	23.233334	23.500000	23.783333	21.950000	193.000000	28.000000	47.153724	457.000000	130.000000	181.000000	265.000000
UGBT-G6-0547	ERS421020	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	60	32.773330	Small East African Zebu	1.194250	female	2012	1236	22.875000	11.383334	83.700986	71.015360	29.299999	15.700000	13.599999	23.233334	23.500000	23.783333	21.950000	193.000000	28.000000	47.153724	457.000000	130.000000	181.000000	265.000000
UGBT-G6-0548	ERS421021	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	120	32.773330	Small East African Zebu	1.194250	female	2012	1236	22.875000	11.383334	83.700986	71.015360	29.299999	15.700000	13.599999	23.233334	23.500000	23.783333	21.950000	193.000000	28.000000	47.153724	457.000000	130.000000	181.000000	265.000000
UGBT-G6-0549	ERS421022	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	96	32.773330	Small East African Zebu	1.194250	female	2012	1236	22.875000	11.383334	83.700986	71.015360	29.299999	15.700000	13.599999	23.233334	23.500000	23.783333	21.950000	193.000000	28.000000	47.153724	457.000000	130.000000	181.000000	265.000000
UGBT-G6-0551	ERS421024	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	72	32.771550	Small East African Zebu	1.100340	female	2012	1267	22.704167	11.175000	85.305347	60.093042	28.900000	15.800000	13.099999	23.000000	23.200000	23.433333	21.900000	196.000000	32.000000	45.697487	466.000000	140.000000	197.000000	268.000000
UGBT-G6-0552	ERS239077	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	72	32.771550	Small East African Zebu	1.100340	female	2012	1267	22.704167	11.175000	85.305347	60.093042	28.900000	15.800000	13.099999	23.000000	23.200000	23.433333	21.900000	196.000000	32.000000	45.697487	466.000000	140.000000	197.000000	268.000000
UGBT-G6-0553	ERS421025	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	84	32.771550	Small East African Zebu	1.100340	female	2012	1267	22.704167	11.175000	85.305347	60.093042	28.900000	15.800000	13.099999	23.000000	23.200000	23.433333	21.900000	196.000000	32.000000	45.697487	466.000000	140.000000	197.000000	268.000000
UGBT-G6-0554	ERS421026	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	96	32.771550	Small East African Zebu	1.100340	female	2012	1267	22.704167	11.175000	85.305347	60.093042	28.900000	15.800000	13.099999	23.000000	23.200000	23.433333	21.900000	196.000000	32.000000	45.697487	466.000000	140.000000	197.000000	268.000000
UGBT-G6-0555	ERS421027	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	72	32.771550	Small East African Zebu	1.100340	female	2012	1267	22.704167	11.175000	85.305347	60.093042	28.900000	15.800000	13.099999	23.000000	23.200000	23.433333	21.900000	196.000000	32.000000	45.697487	466.000000	140.000000	197.000000	268.000000
UGBT-G6-0556	ERS421028	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	60	32.731410	Small East African Zebu	1.100250	female	2012	1268	22.604167	11.141667	84.406572	64.718226	28.799999	15.600000	13.199999	22.950000	23.116666	23.383334	21.733333	192.000000	33.000000	44.776314	462.000000	143.000000	200.000000	267.000000
UGBT-G6-0558	ERS421030	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	120	32.731410	Small East African Zebu	1.100250	female	2012	1268	22.604167	11.141667	84.406572	64.718226	28.799999	15.600000	13.199999	22.950000	23.116666	23.383334	21.733333	192.000000	33.000000	44.776314	462.000000	143.000000	200.000000	267.000000
UGBT-G6-0559	ERS421031	30523	Bos taurus x Bos indicus	Uganda	NAKASONGOLA	BAMUGOLODE	60	32.731410	Small East African Zebu	1.100250	female	2012	1268	22.604167	11.141667	84.406572	64.718226	28.799999	15.600000	13.199999	22.950000	23.116666	23.383334	21.733333	192.000000	33.000000	44.776314	462.000000	143.000000	200.000000	267.000000
